order_id,order_date,product_id,product_name,variant,category,supplier,sales_channel,region,payment_method,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,month,week,margin_pct
ORD-501443,2025-07-12,SKU-1049,Makeup Brush Set,Standard,Beauty,Nova Supply Co.,Online,Makassar,Cash,2,34.46,0.15,68.92,58.58,51.36,7.22,2025-07,2025-07-07/2025-07-13,0.12325025606008877
ORD-501444,2025-05-23,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Semarang,Card,2,82.15,0.05,164.3,156.08,130.7,25.38,2025-05,2025-05-19/2025-05-25,0.16260891850333162
ORD-501445,2025-11-02,SKU-1001,Bluetooth Speaker,Standard,Electronics,Nova Supply Co.,Retail Store,Makassar,E-Wallet,2,120.16,0.2,240.32,192.26,167.54,24.72,2025-11,2025-10-27/2025-11-02,0.12857588681993135
ORD-501446,2025-10-24,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Retail Store,Jakarta,Card,1,8.32,0.2,8.32,6.66,4.59,2.07,2025-10,2025-10-20/2025-10-26,0.3108108108108108
ORD-501447,2025-07-05,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Marketplace,Medan,Card,1,110.05,0.2,110.05,88.04,87.34,0.7,2025-07,2025-06-30/2025-07-06,0.007950931394820535
ORD-501448,2025-05-20,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Marketplace,Jakarta,Card,1,73.42,0.0,73.42,73.42,57.33,16.09,2025-05,2025-05-19/2025-05-25,0.2191500953418687
ORD-501449,2025-03-19,SKU-1013,Mechanical Keyboard,Standard,Electronics,Nova Supply Co.,Online,Surabaya,Card,1,35.15,0.15,35.15,29.88,24.14,5.74,2025-03,2025-03-17/2025-03-23,0.19210174029451138
ORD-501450,2025-07-10,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,66.9,0.0,66.9,66.9,46.06,20.84,2025-07,2025-07-07/2025-07-13,0.3115097159940209
ORD-501451,2025-07-14,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Marketplace,Jakarta,Card,2,48.0,0.15,96.0,81.6,63.82,17.78,2025-07,2025-07-14/2025-07-20,0.21789215686274513
ORD-501452,2025-03-02,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Marketplace,Bandung,Card,1,159.4,0.0,159.4,159.4,111.42,47.98,2025-03,2025-02-24/2025-03-02,0.30100376411543284
ORD-501453,2025-06-16,SKU-1063,Dumbbell Set,Standard,Sports,Urban Source Ltd.,Retail Store,Yogyakarta,E-Wallet,1,37.4,0.0,37.4,37.4,29.68,7.72,2025-06,2025-06-16/2025-06-22,0.20641711229946524
ORD-501454,2025-03-26,SKU-1016,Air Fryer,Standard,Home & Kitchen,Aster Distribution,Retail Store,Bandung,Bank Transfer,4,98.91,0.0,395.64,395.64,281.52,114.12,2025-03,2025-03-24/2025-03-30,0.28844404003639673
ORD-501455,2025-07-14,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Wholesale,Jakarta,Bank Transfer,1,127.25,0.15,127.25,108.16,81.84,26.32,2025-07,2025-07-14/2025-07-20,0.2433431952662722
ORD-501456,2025-05-15,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Surabaya,Card,1,61.43,0.0,61.43,61.43,33.7,27.73,2025-05,2025-05-12/2025-05-18,0.45140810678821425
ORD-501457,2025-11-13,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Yogyakarta,Bank Transfer,1,118.47,0.1,118.47,106.62,71.07,35.55,2025-11,2025-11-10/2025-11-16,0.33342712436691047
ORD-501458,2025-01-05,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Makassar,Card,2,42.39,0.1,84.78,76.3,62.56,13.74,2025-01,2024-12-30/2025-01-05,0.1800786369593709
ORD-501459,2025-10-13,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Surabaya,Bank Transfer,2,82.15,0.05,164.3,156.08,130.7,25.38,2025-10,2025-10-13/2025-10-19,0.16260891850333162
ORD-501460,2025-03-21,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Online,Surabaya,Bank Transfer,1,18.33,0.2,18.33,14.66,10.76,3.9,2025-03,2025-03-17/2025-03-23,0.2660300136425648
ORD-501461,2025-10-05,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Yogyakarta,E-Wallet,1,30.37,0.05,30.37,28.85,19.3,9.55,2025-10,2025-09-29/2025-10-05,0.3310225303292894
ORD-501462,2025-10-23,SKU-1050,Makeup Brush Set,Premium,Beauty,Peak Imports,Marketplace,Bandung,E-Wallet,1,37.2,0.0,37.2,37.2,25.93,11.27,2025-10,2025-10-20/2025-10-26,0.3029569892473118
ORD-501463,2025-12-24,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Jakarta,Cash,2,61.43,0.1,122.86,110.57,67.4,43.17,2025-12,2025-12-22/2025-12-28,0.39043140092249257
ORD-501464,2025-04-30,SKU-1029,Storage Box,Premium,Home & Kitchen,Aster Distribution,Marketplace,Jakarta,E-Wallet,1,14.45,0.0,14.45,14.45,11.48,2.97,2025-04,2025-04-28/2025-05-04,0.2055363321799308
ORD-501465,2025-10-13,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Yogyakarta,Bank Transfer,1,106.42,0.0,106.42,106.42,74.24,32.18,2025-10,2025-10-13/2025-10-19,0.3023867694042473
ORD-501466,2025-01-04,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,1,110.05,0.05,110.05,104.55,87.34,17.21,2025-01,2024-12-30/2025-01-05,0.1646102343376375
ORD-501467,2025-02-27,SKU-1062,Running Belt,Pro,Sports,Nova Supply Co.,Online,Jakarta,Card,1,33.01,0.1,33.01,29.71,19.93,9.78,2025-02,2025-02-24/2025-03-02,0.3291820935711881
ORD-501468,2025-05-04,SKU-1055,Resistance Bands,Premium,Sports,Aster Distribution,Online,Makassar,Card,2,26.5,0.0,53.0,53.0,42.9,10.1,2025-05,2025-04-28/2025-05-04,0.19056603773584904
ORD-501469,2025-06-11,SKU-1039,Office Chair,Standard,Office,Nova Supply Co.,Online,Makassar,E-Wallet,1,42.18,0.0,42.18,42.18,24.47,17.71,2025-06,2025-06-09/2025-06-15,0.41986723565670936
ORD-501470,2025-09-09,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Bandung,Card,1,33.1,0.2,33.1,26.48,18.31,8.17,2025-09,2025-09-08/2025-09-14,0.3085347432024169
ORD-501471,2025-11-17,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,E-Wallet,1,33.1,0.1,33.1,29.79,18.31,11.48,2025-11,2025-11-17/2025-11-23,0.38536421617992617
ORD-501472,2025-04-26,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Retail Store,Yogyakarta,E-Wallet,1,104.17,0.1,104.17,93.75,78.6,15.15,2025-04,2025-04-21/2025-04-27,0.1616
ORD-501473,2025-07-26,SKU-1045,Moisturizer,Standard,Beauty,Urban Source Ltd.,Online,Semarang,Bank Transfer,1,40.7,0.0,40.7,40.7,29.42,11.28,2025-07,2025-07-21/2025-07-27,0.2771498771498771
ORD-501474,2025-02-19,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Retail Store,Jakarta,Card,1,30.37,0.15,30.37,25.81,19.3,6.51,2025-02,2025-02-17/2025-02-23,0.2522278186749322
ORD-501475,2025-07-25,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Wholesale,Makassar,Bank Transfer,2,30.37,0.05,60.74,57.7,38.6,19.1,2025-07,2025-07-21/2025-07-27,0.3310225303292894
ORD-501476,2025-09-22,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Retail Store,Surabaya,Card,4,35.46,0.05,141.84,134.75,79.08,55.67,2025-09,2025-09-22/2025-09-28,0.41313543599257885
ORD-501477,2025-11-28,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Bandung,Card,4,33.1,0.0,132.4,132.4,73.24,59.16,2025-11,2025-11-24/2025-11-30,0.4468277945619335
ORD-501478,2025-10-23,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Retail Store,Surabaya,E-Wallet,1,42.39,0.1,42.39,38.15,31.28,6.87,2025-10,2025-10-20/2025-10-26,0.1800786369593709
ORD-501479,2025-01-08,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Semarang,Card,1,8.32,0.05,8.32,7.9,4.59,3.31,2025-01,2025-01-06/2025-01-12,0.4189873417721519
ORD-501480,2025-12-07,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Online,Bandung,Bank Transfer,1,61.88,0.05,61.88,58.79,47.95,10.84,2025-12,2025-12-01/2025-12-07,0.18438509950671883
ORD-501481,2025-11-02,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Online,Yogyakarta,Cash,4,127.25,0.0,509.0,509.0,327.36,181.64,2025-11,2025-10-27/2025-11-02,0.35685658153241645
ORD-501482,2025-05-11,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Jakarta,Card,2,42.39,0.0,84.78,84.78,62.56,22.22,2025-05,2025-05-05/2025-05-11,0.2620901155933003
ORD-501483,2025-03-24,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,1,106.42,0.0,106.42,106.42,74.24,32.18,2025-03,2025-03-24/2025-03-30,0.3023867694042473
ORD-501484,2025-01-25,SKU-1032,Notebook,Premium,Office,Brightline Wholesale,Online,Medan,E-Wallet,1,86.3,0.05,86.3,81.98,63.48,18.5,2025-01,2025-01-20/2025-01-26,0.22566479629177846
ORD-501485,2025-01-25,SKU-1062,Running Belt,Pro,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,33.01,0.15,33.01,28.06,19.93,8.13,2025-01,2025-01-20/2025-01-26,0.289736279401283
ORD-501486,2025-06-29,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Retail Store,Jakarta,Bank Transfer,1,31.12,0.0,31.12,31.12,25.16,5.96,2025-06,2025-06-23/2025-06-29,0.19151670951156813
ORD-501487,2025-11-17,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Surabaya,E-Wallet,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-11,2025-11-17/2025-11-23,0.3058231035568146
ORD-501488,2025-01-03,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Surabaya,E-Wallet,1,158.85,0.1,158.85,142.96,110.27,32.69,2025-01,2024-12-30/2025-01-05,0.22866536094012307
ORD-501489,2025-12-10,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Bandung,E-Wallet,1,37.19,0.1,37.19,33.47,21.86,11.61,2025-12,2025-12-08/2025-12-14,0.3468778010158351
ORD-501490,2025-08-29,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Surabaya,Card,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-08,2025-08-25/2025-08-31,0.22329688814129517
ORD-501491,2025-02-27,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Retail Store,Jakarta,Bank Transfer,1,159.4,0.0,159.4,159.4,111.42,47.98,2025-02,2025-02-24/2025-03-02,0.30100376411543284
ORD-501492,2025-07-11,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Surabaya,Card,4,23.78,0.0,95.12,95.12,73.88,21.24,2025-07,2025-07-07/2025-07-13,0.22329688814129517
ORD-501493,2025-02-04,SKU-1023,Blender,Premium,Home & Kitchen,Urban Source Ltd.,Marketplace,Yogyakarta,E-Wallet,1,72.39,0.1,72.39,65.15,53.2,11.95,2025-02,2025-02-03/2025-02-09,0.18342287029930926
ORD-501494,2025-03-23,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Semarang,Card,1,158.85,0.15,158.85,135.02,110.27,24.75,2025-03,2025-03-17/2025-03-23,0.183306176862687
ORD-501495,2025-12-14,SKU-1044,Sunscreen,Premium,Beauty,Nova Supply Co.,Online,Medan,Card,2,41.08,0.2,82.16,65.73,63.44,2.29,2025-12,2025-12-08/2025-12-14,0.034839494903392665
ORD-501496,2025-07-27,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Jakarta,E-Wallet,2,23.78,0.05,47.56,45.18,36.94,8.24,2025-07,2025-07-21/2025-07-27,0.18238158477202301
ORD-501497,2025-08-13,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Jakarta,Bank Transfer,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-08,2025-08-11/2025-08-17,0.4176208651399491
ORD-501498,2025-07-15,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Medan,Cash,3,42.39,0.1,127.17,114.45,93.84,20.61,2025-07,2025-07-14/2025-07-20,0.1800786369593709
ORD-501499,2025-05-09,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Bandung,Bank Transfer,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-05,2025-05-05/2025-05-11,0.4122075826835171
ORD-501500,2025-01-19,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Jakarta,Card,1,118.47,0.05,118.47,112.55,71.07,41.48,2025-01,2025-01-13/2025-01-19,0.3685473123056419
ORD-501501,2025-05-14,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Bandung,Cash,3,33.1,0.0,99.3,99.3,54.93,44.37,2025-05,2025-05-12/2025-05-18,0.4468277945619335
ORD-501502,2025-11-30,SKU-1044,Sunscreen,Premium,Beauty,Nova Supply Co.,Wholesale,Jakarta,Bank Transfer,2,41.08,0.1,82.16,73.94,63.44,10.5,2025-11,2025-11-24/2025-11-30,0.14200703272923992
ORD-501503,2025-07-15,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Marketplace,Jakarta,E-Wallet,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-07,2025-07-14/2025-07-20,0.44831730769230765
ORD-501504,2025-08-12,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Medan,Card,3,76.7,0.1,230.1,207.09,131.13,75.96,2025-08,2025-08-11/2025-08-17,0.3667970447631464
ORD-501505,2025-12-09,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Surabaya,Card,2,23.78,0.1,47.56,42.8,36.94,5.86,2025-12,2025-12-08/2025-12-14,0.1369158878504673
ORD-501506,2025-02-12,SKU-1038,Desk Organizer,Premium,Office,Urban Source Ltd.,Marketplace,Bandung,E-Wallet,4,47.71,0.1,190.84,171.76,140.12,31.64,2025-02,2025-02-10/2025-02-16,0.1842105263157895
ORD-501507,2025-01-12,SKU-1038,Desk Organizer,Premium,Office,Urban Source Ltd.,Marketplace,Yogyakarta,Card,1,47.71,0.1,47.71,42.94,35.03,7.91,2025-01,2025-01-06/2025-01-12,0.1842105263157895
ORD-501508,2025-01-29,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Online,Bandung,E-Wallet,1,55.89,0.05,55.89,53.1,33.09,20.01,2025-01,2025-01-27/2025-02-02,0.37683615819209043
ORD-501509,2025-01-11,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,127.25,0.0,127.25,127.25,81.84,45.41,2025-01,2025-01-06/2025-01-12,0.35685658153241645
ORD-501510,2025-01-27,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Online,Bandung,Cash,1,59.17,0.0,59.17,59.17,44.96,14.21,2025-01,2025-01-27/2025-02-02,0.24015548419807337
ORD-501511,2025-08-02,SKU-1064,Dumbbell Set,Premium,Sports,Brightline Wholesale,Online,Bandung,Bank Transfer,1,28.95,0.0,28.95,28.95,16.15,12.8,2025-08,2025-07-28/2025-08-03,0.4421416234887738
ORD-501512,2025-03-04,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Semarang,E-Wallet,1,110.05,0.15,110.05,93.54,87.34,6.2,2025-03,2025-03-03/2025-03-09,0.06628180457558264
ORD-501513,2025-10-26,SKU-1063,Dumbbell Set,Standard,Sports,Urban Source Ltd.,Marketplace,Jakarta,Bank Transfer,1,37.4,0.0,37.4,37.4,29.68,7.72,2025-10,2025-10-20/2025-10-26,0.20641711229946524
ORD-501514,2025-09-24,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Retail Store,Jakarta,Cash,2,116.31,0.0,232.62,232.62,127.74,104.88,2025-09,2025-09-22/2025-09-28,0.4508640701573381
ORD-501515,2025-04-15,SKU-1059,Water Bottle,Pro,Sports,Brightline Wholesale,Online,Bandung,Bank Transfer,1,21.51,0.05,21.51,20.43,17.37,3.06,2025-04,2025-04-14/2025-04-20,0.14977973568281938
ORD-501516,2025-08-29,SKU-1059,Water Bottle,Pro,Sports,Brightline Wholesale,Wholesale,Medan,E-Wallet,1,21.51,0.0,21.51,21.51,17.37,4.14,2025-08,2025-08-25/2025-08-31,0.1924686192468619
ORD-501517,2025-08-19,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Wholesale,Bandung,Card,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-08,2025-08-18/2025-08-24,0.3985934664246824
ORD-501518,2025-11-17,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Yogyakarta,Card,2,106.42,0.0,212.84,212.84,148.48,64.36,2025-11,2025-11-17/2025-11-23,0.3023867694042473
ORD-501519,2025-07-29,SKU-1029,Storage Box,Premium,Home & Kitchen,Aster Distribution,Retail Store,Semarang,Card,1,14.45,0.1,14.45,13.0,11.48,1.52,2025-07,2025-07-28/2025-08-03,0.11692307692307692
ORD-501520,2025-12-14,SKU-1015,Mechanical Keyboard,Pro,Electronics,Aster Distribution,Marketplace,Medan,Cash,1,110.43,0.1,110.43,99.39,80.89,18.5,2025-12,2025-12-08/2025-12-14,0.18613542609920514
ORD-501521,2025-09-18,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Jakarta,E-Wallet,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-09,2025-09-15/2025-09-21,0.22329688814129517
ORD-501522,2025-11-24,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Online,Bandung,E-Wallet,4,84.42,0.15,337.68,287.03,192.6,94.43,2025-11,2025-11-24/2025-11-30,0.32899000104518694
ORD-501523,2025-11-15,SKU-1034,Gel Pen Set,Premium,Office,Aster Distribution,Online,Yogyakarta,Card,2,211.77,0.2,423.54,338.83,239.56,99.27,2025-11,2025-11-10/2025-11-16,0.2929787799191335
ORD-501524,2025-07-15,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Yogyakarta,Bank Transfer,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-07,2025-07-14/2025-07-20,0.31191352892267493
ORD-501525,2025-08-18,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Marketplace,Makassar,Card,2,127.25,0.05,254.5,241.77,163.68,78.09,2025-08,2025-08-18/2025-08-24,0.3229929271621789
ORD-501526,2025-12-11,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Retail Store,Semarang,E-Wallet,2,110.05,0.0,220.1,220.1,174.68,45.42,2025-12,2025-12-08/2025-12-14,0.20636074511585645
ORD-501527,2025-02-18,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Medan,Card,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-02,2025-02-17/2025-02-23,0.4468277945619335
ORD-501528,2025-03-20,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Marketplace,Medan,Card,2,18.33,0.05,36.66,34.83,21.52,13.31,2025-03,2025-03-17/2025-03-23,0.3821418317542349
ORD-501529,2025-05-10,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Online,Makassar,E-Wallet,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-05,2025-05-05/2025-05-11,0.3750677506775068
ORD-501530,2025-04-03,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Surabaya,Bank Transfer,1,61.43,0.0,61.43,61.43,33.7,27.73,2025-04,2025-03-31/2025-04-06,0.45140810678821425
ORD-501531,2025-10-23,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Retail Store,Jakarta,E-Wallet,1,102.99,0.1,102.99,92.69,60.73,31.96,2025-10,2025-10-20/2025-10-26,0.34480526486136587
ORD-501532,2025-10-07,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Jakarta,Bank Transfer,2,23.78,0.05,47.56,45.18,36.94,8.24,2025-10,2025-10-06/2025-10-12,0.18238158477202301
ORD-501533,2025-03-18,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Bandung,Card,1,23.78,0.05,23.78,22.59,18.47,4.12,2025-03,2025-03-17/2025-03-23,0.18238158477202301
ORD-501534,2025-02-05,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Jakarta,E-Wallet,4,23.78,0.0,95.12,95.12,73.88,21.24,2025-02,2025-02-03/2025-02-09,0.22329688814129517
ORD-501535,2025-04-23,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,37.19,0.1,37.19,33.47,21.86,11.61,2025-04,2025-04-21/2025-04-27,0.3468778010158351
ORD-501536,2025-08-07,SKU-1001,Bluetooth Speaker,Standard,Electronics,Nova Supply Co.,Online,Surabaya,E-Wallet,1,120.16,0.0,120.16,120.16,83.77,36.39,2025-08,2025-08-04/2025-08-10,0.3028462050599201
ORD-501537,2025-06-23,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Card,2,84.42,0.1,168.84,151.96,96.3,55.66,2025-06,2025-06-23/2025-06-29,0.36628060015793623
ORD-501538,2025-05-11,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Jakarta,Card,1,120.75,0.1,120.75,108.68,92.43,16.25,2025-05,2025-05-05/2025-05-11,0.14952153110047847
ORD-501539,2025-10-04,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,1,55.89,0.0,55.89,55.89,33.09,22.8,2025-10,2025-09-29/2025-10-05,0.4079441760601181
ORD-501540,2025-08-23,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Surabaya,Bank Transfer,1,104.17,0.2,104.17,83.34,78.6,4.74,2025-08,2025-08-18/2025-08-24,0.05687544996400288
ORD-501541,2025-04-14,SKU-1055,Resistance Bands,Premium,Sports,Aster Distribution,Online,Jakarta,E-Wallet,1,26.5,0.1,26.5,23.85,21.45,2.4,2025-04,2025-04-14/2025-04-20,0.10062893081761005
ORD-501542,2025-07-16,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Semarang,Card,1,61.43,0.15,61.43,52.22,33.7,18.52,2025-07,2025-07-14/2025-07-20,0.35465338950593644
ORD-501543,2025-07-29,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Marketplace,Makassar,Card,1,116.31,0.1,116.31,104.68,63.87,40.81,2025-07,2025-07-28/2025-08-03,0.3898547955674436
ORD-501544,2025-12-14,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Makassar,E-Wallet,2,23.78,0.05,47.56,45.18,36.94,8.24,2025-12,2025-12-08/2025-12-14,0.18238158477202301
ORD-501545,2025-05-18,SKU-1029,Storage Box,Premium,Home & Kitchen,Aster Distribution,Retail Store,Jakarta,Bank Transfer,1,14.45,0.0,14.45,14.45,11.48,2.97,2025-05,2025-05-12/2025-05-18,0.2055363321799308
ORD-501546,2025-05-22,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Online,Bandung,E-Wallet,3,61.88,0.05,185.64,176.36,143.85,32.51,2025-05,2025-05-19/2025-05-25,0.18433885234747105
ORD-501547,2025-03-03,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Jakarta,Card,1,30.37,0.0,30.37,30.37,19.3,11.07,2025-03,2025-03-03/2025-03-09,0.3645044451761607
ORD-501548,2025-10-08,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Wholesale,Medan,Cash,3,110.05,0.2,330.15,264.12,262.02,2.1,2025-10,2025-10-06/2025-10-12,0.007950931394820537
ORD-501549,2025-04-08,SKU-1058,Water Bottle,Premium,Sports,Aster Distribution,Online,Jakarta,Card,2,48.14,0.0,96.28,96.28,72.04,24.24,2025-04,2025-04-07/2025-04-13,0.25176568342334854
ORD-501550,2025-10-06,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Retail Store,Jakarta,E-Wallet,1,159.4,0.05,159.4,151.43,111.42,40.01,2025-10,2025-10-06/2025-10-12,0.2642144885425609
ORD-501551,2025-07-28,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Retail Store,Yogyakarta,Card,1,42.39,0.1,42.39,38.15,31.28,6.87,2025-07,2025-07-28/2025-08-03,0.1800786369593709
ORD-501552,2025-09-25,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Yogyakarta,Cash,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-09,2025-09-22/2025-09-28,0.4176208651399491
ORD-501553,2025-02-17,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Yogyakarta,Card,2,118.47,0.1,236.94,213.25,142.14,71.11,2025-02,2025-02-17/2025-02-23,0.33345838218053925
ORD-501554,2025-08-09,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-08-04/2025-08-10,0.4468277945619335
ORD-501555,2025-08-16,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Jakarta,E-Wallet,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-08,2025-08-11/2025-08-17,0.31191352892267493
ORD-501556,2025-01-08,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Surabaya,Card,2,66.9,0.1,133.8,120.42,92.12,28.3,2025-01,2025-01-06/2025-01-12,0.23501079554891213
ORD-501557,2025-09-19,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Marketplace,Semarang,Card,1,48.0,0.0,48.0,48.0,31.91,16.09,2025-09,2025-09-15/2025-09-21,0.33520833333333333
ORD-501558,2025-05-20,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,3,88.16,0.05,264.48,251.26,159.06,92.2,2025-05,2025-05-19/2025-05-25,0.36695056913157686
ORD-501559,2025-05-03,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Marketplace,Jakarta,Card,3,106.42,0.0,319.26,319.26,222.72,96.54,2025-05,2025-04-28/2025-05-04,0.30238676940424736
ORD-501560,2025-10-28,SKU-1064,Dumbbell Set,Premium,Sports,Brightline Wholesale,Online,Makassar,E-Wallet,1,28.95,0.0,28.95,28.95,16.15,12.8,2025-10,2025-10-27/2025-11-02,0.4421416234887738
